,ApproachID,SignalID,Latitude,Longitude,PrimaryName,SecondaryName,IPAddress,RegionID,ControllerTypeID,Enabled,DirectionTypeID,MPH,ProtectedPhaseNumber,IsProtectedPhaseOverlap,PermissivePhaseNumber,ID,DetectorID,Detector,DistanceFromStopBar,MinSpeedFilter,DateAdded,DateDisabled,LaneNumber,MovementTypeID,LaneTypeID,DecisionPoint,MovementDelay,DetectionHardwareID,TimeFromStopBar
114,65,2129,38.097085,-78.464681,US 29 (Seminole Trl.),Hilton Heights Rd./Seminole Ln.,50.232.117.206,5,6,True,4,,4,False,,186.0,212907,7.0,,,2017-02-05 23:13:07,,1.0,4.0,1.0,,,3.0,
115,65,2129,38.097085,-78.464681,US 29 (Seminole Trl.),Hilton Heights Rd./Seminole Ln.,50.232.117.206,5,6,True,4,,4,False,,187.0,212908,8.0,,,2017-02-05 23:13:21,,1.0,3.0,1.0,,,3.0,
116,66,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,2,,1,False,,188.0,214601,1.0,,,2017-02-05 23:14:31,,2.0,3.0,1.0,,,3.0,
117,66,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,2,,1,False,,189.0,214602,2.0,,,2017-02-05 23:14:34,,1.0,3.0,1.0,,,3.0,
118,67,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,2,45.0,6,False,,190.0,214610,10.0,330.0,,2017-02-05 23:15:06,,1.0,4.0,1.0,0.0,,3.0,5.0
119,67,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,2,45.0,6,False,,191.0,214612,12.0,330.0,,2017-02-05 23:15:06,,3.0,1.0,1.0,0.0,,3.0,5.0
120,67,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,2,45.0,6,False,,192.0,214614,14.0,330.0,,2017-02-05 23:15:07,,2.0,1.0,1.0,0.0,,3.0,5.0
121,67,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,2,45.0,6,False,,193.0,214616,16.0,330.0,,2017-02-05 23:15:08,,1.0,1.0,1.0,0.0,,3.0,5.0
122,68,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,1,,5,False,,194.0,214603,3.0,,,2017-02-05 23:17:15,,1.0,3.0,1.0,,,3.0,
123,69,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,1,45.0,2,False,,195.0,214609,9.0,330.0,,2017-02-05 23:17:47,,4.0,1.0,1.0,0.0,,3.0,5.0
124,69,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,1,45.0,2,False,,196.0,214611,11.0,330.0,,2017-02-05 23:17:48,,3.0,1.0,1.0,0.0,,3.0,5.0
125,69,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,1,45.0,2,False,,197.0,214613,13.0,330.0,,2017-02-05 23:17:49,,2.0,1.0,1.0,0.0,,3.0,5.0
126,69,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,1,45.0,2,False,,198.0,214615,15.0,330.0,,2017-02-05 23:17:50,,1.0,1.0,1.0,0.0,,3.0,5.0
127,70,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,3,,3,False,,200.0,214606,6.0,,,2017-02-05 23:19:54,,1.0,3.0,1.0,,,3.0,
128,71,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,4,,4,False,,201.0,214607,7.0,,,2017-02-05 23:20:41,,1.0,4.0,1.0,,,3.0,
129,72,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,2,,1,False,,203.0,216101,1.0,,,2017-02-05 23:22:05,,1.0,3.0,1.0,,,3.0,
130,73,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,2,45.0,6,False,,204.0,216112,12.0,330.0,,2017-02-05 23:22:33,,3.0,1.0,1.0,0.0,,3.0,5.0
131,73,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,2,45.0,6,False,,205.0,216114,14.0,330.0,,2017-02-05 23:22:34,,2.0,1.0,1.0,0.0,,3.0,5.0
132,73,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,2,45.0,6,False,,206.0,216116,16.0,330.0,,2017-02-05 23:22:35,,1.0,1.0,1.0,0.0,,3.0,5.0
133,74,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,1,,5,False,,207.0,216102,2.0,,,2017-02-05 23:23:32,,1.0,3.0,1.0,,,3.0,
134,75,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,1,45.0,2,False,,208.0,216111,11.0,330.0,,2017-02-05 23:23:56,,3.0,1.0,1.0,0.0,,3.0,5.0
135,75,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,1,45.0,2,False,,209.0,216113,13.0,330.0,,2017-02-05 23:23:57,,2.0,1.0,1.0,0.0,,3.0,5.0
136,75,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,1,45.0,2,False,,210.0,216115,15.0,330.0,,2017-02-05 23:23:58,,1.0,1.0,1.0,0.0,,3.0,5.0
137,76,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,3,,4,False,,211.0,216105,5.0,,,2017-02-05 23:27:24,,1.0,2.0,1.0,,,3.0,
138,76,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,3,,4,False,,212.0,216106,6.0,,,2017-02-05 23:27:35,,1.0,5.0,1.0,,,3.0,
139,100,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,4,,3,False,,263.0,216103,3.0,,,2017-02-14 11:54:47,,1.0,2.0,1.0,,,3.0,
140,100,2161,38.102581,-78.460007,US 29 (Seminole Trl.),Rt 643 (Polo Grounds Rd.),50.232.117.211,5,6,True,4,,3,False,,266.0,216104,4.0,,,2017-02-14 12:23:51,,1.0,5.0,1.0,,,3.0,
141,101,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,1,,5,False,,267.0,218701,1.0,,,2017-02-14 12:43:32,,2.0,3.0,1.0,,,3.0,
142,101,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,1,,5,False,,268.0,218702,2.0,,,2017-02-14 12:43:32,,1.0,3.0,1.0,,,3.0,
143,102,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,1,45.0,2,False,,269.0,218709,9.0,330.0,,2017-02-14 12:43:52,,4.0,1.0,1.0,0.0,,3.0,5.0
144,102,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,1,45.0,2,False,,270.0,218711,11.0,330.0,,2017-02-14 12:43:53,,3.0,1.0,1.0,0.0,,3.0,5.0
145,102,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,1,45.0,2,False,,271.0,218713,13.0,330.0,,2017-02-14 12:43:53,,2.0,1.0,1.0,0.0,,3.0,5.0
146,102,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,1,45.0,2,False,,272.0,218715,15.0,330.0,,2017-02-14 12:43:54,,1.0,1.0,1.0,0.0,,3.0,5.0
147,103,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,2,45.0,6,False,,273.0,218708,8.0,330.0,,2017-02-14 12:44:51,,1.0,4.0,1.0,0.0,,3.0,5.0
148,103,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,2,45.0,6,False,,274.0,218710,10.0,330.0,,2017-02-14 12:44:51,,4.0,1.0,1.0,0.0,,3.0,5.0
149,103,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,2,45.0,6,False,,275.0,218712,12.0,330.0,,2017-02-14 12:44:52,,3.0,1.0,1.0,0.0,,3.0,5.0
150,103,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,2,45.0,6,False,,276.0,218714,14.0,330.0,,2017-02-14 12:45:02,,2.0,1.0,1.0,0.0,,3.0,5.0
151,103,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,2,45.0,6,False,,277.0,218716,16.0,330.0,,2017-02-14 12:45:07,,1.0,1.0,1.0,0.0,,3.0,5.0
152,104,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,3,,4,False,,278.0,218706,6.0,,,2017-02-14 12:46:17,,2.0,3.0,1.0,,,3.0,
153,104,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,3,,4,False,,279.0,218707,7.0,,,2017-02-14 12:46:17,,1.0,3.0,1.0,,,3.0,
154,105,2187,38.067686,-78.486543,US 29 (Seminole Trl.),Lenox Ave.,50.232.117.142,5,6,True,3,,4,True,5.0,280.0,218705,5.0,,,2017-02-14 12:46:42,,1.0,2.0,1.0,,,3.0,
155,107,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,2,,1,False,,282.0,210301,1.0,,,2017-03-10 00:25:01,,1.0,3.0,1.0,,,3.0,
156,108,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,2,45.0,6,False,,283.0,210314,14.0,330.0,,2017-03-10 00:26:37,,2.0,1.0,1.0,0.0,,3.0,5.0
157,108,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,2,45.0,6,False,,284.0,210316,16.0,330.0,,2017-03-10 00:27:04,,1.0,1.0,1.0,0.0,,3.0,5.0
158,109,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,1,,5,False,,285.0,210304,4.0,,,2017-03-10 00:28:57,,1.0,3.0,1.0,,,3.0,
159,109,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,1,,5,False,,286.0,210302,2.0,,,2017-03-10 00:29:18,,2.0,3.0,1.0,,,3.0,
160,110,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,1,45.0,2,False,,287.0,210315,15.0,330.0,,2017-03-10 00:29:52,,1.0,1.0,1.0,0.0,,3.0,5.0
161,110,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,1,45.0,2,False,,288.0,210313,13.0,330.0,,2017-03-10 00:30:17,,2.0,1.0,1.0,0.0,,3.0,5.0
162,111,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,4,,3,False,,289.0,210303,3.0,,,2017-03-10 00:32:03,,1.0,3.0,1.0,,,3.0,
163,112,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,4,,8,False,,290.0,210311,11.0,,,2017-03-10 00:33:00,,1.0,1.0,1.0,,,3.0,
164,112,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,4,,8,False,,291.0,210312,12.0,,,2017-03-10 00:33:19,,1.0,2.0,1.0,,,3.0,
165,113,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,3,,7,False,,292.0,210310,10.0,,,2017-03-10 00:34:26,,1.0,3.0,1.0,,,3.0,
166,113,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,3,,7,False,,293.0,210309,9.0,,,2017-03-10 00:34:42,,2.0,3.0,1.0,,,3.0,
167,114,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,3,,4,False,,294.0,210307,7.0,,,2017-03-10 00:35:25,,1.0,1.0,1.0,,,3.0,
168,115,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,3,,4,True,5.0,295.0,210306,6.0,,,2017-03-10 00:37:09,,1.0,2.0,1.0,,,3.0,
169,115,2103,38.132210,-78.435383,US 29 (Seminole Trl.),Airport Rd.,50.232.117.242,5,6,True,3,,4,True,5.0,296.0,210305,5.0,,,2017-03-10 00:37:34,,2.0,2.0,1.0,,,3.0,
170,116,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,,5,False,,586.0,3030206,6.0,,,2018-02-06 13:28:12,,1.0,3.0,1.0,,,5.0,
171,116,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,,5,False,,587.0,3030231,31.0,,,2018-02-06 13:28:31,,1.0,3.0,1.0,,,5.0,
172,116,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,,5,False,,588.0,3030232,32.0,,,2018-02-06 13:28:48,,1.0,3.0,1.0,,,5.0,
173,117,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,45.0,2,False,,298.0,3030202,2.0,200.0,,2017-04-25 10:19:46,,1.0,1.0,1.0,,,5.0,3.0303030303030303
174,117,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,45.0,2,False,,571.0,3030219,19.0,,,2018-02-06 13:16:18,,1.0,1.0,1.0,,,5.0,
175,117,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,45.0,2,False,,572.0,3030220,20.0,,,2018-02-06 13:16:31,,1.0,1.0,1.0,,,5.0,
176,117,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,45.0,2,False,,573.0,3030249,49.0,330.0,,2018-02-06 13:16:52,,1.0,1.0,1.0,,,5.0,5.0
177,117,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,45.0,2,False,,574.0,3030250,50.0,330.0,,2018-02-06 13:18:03,,2.0,1.0,1.0,,,5.0,5.0
178,117,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,45.0,2,False,,575.0,3030203,3.0,,,2018-02-06 13:18:30,,2.0,1.0,1.0,,,5.0,
179,117,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,45.0,2,False,,576.0,3030221,21.0,,,2018-02-06 13:19:24,,2.0,1.0,1.0,,,5.0,
180,117,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,1,45.0,2,False,,577.0,3030222,22.0,,,2018-02-06 13:19:42,,2.0,1.0,1.0,,,5.0,
181,118,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,,1,False,,299.0,3030201,1.0,,,2017-04-25 10:34:05,,1.0,3.0,1.0,,,5.0,
182,118,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,,1,False,,569.0,3030217,17.0,,,2018-02-06 13:12:22,,1.0,3.0,1.0,,,5.0,
183,118,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,,1,False,,570.0,3030218,18.0,,,2018-02-06 13:12:44,,1.0,3.0,1.0,,,5.0,
184,119,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,45.0,6,False,,589.0,3030251,51.0,330.0,,2018-02-06 13:29:21,,1.0,1.0,1.0,,,5.0,5.0
185,119,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,45.0,6,False,,590.0,3030207,7.0,,,2018-02-06 13:29:38,,1.0,1.0,1.0,,,5.0,
186,119,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,45.0,6,False,,591.0,3030233,33.0,,,2018-02-06 13:29:56,,1.0,1.0,1.0,,,5.0,
187,119,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,45.0,6,False,,592.0,3030234,34.0,,,2018-02-06 13:30:14,,1.0,1.0,1.0,,,5.0,
188,119,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,45.0,6,False,,593.0,3030252,52.0,330.0,,2018-02-06 13:30:34,,2.0,1.0,1.0,,,5.0,5.0
189,119,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,45.0,6,False,,594.0,3030208,8.0,,,2018-02-06 13:30:56,,2.0,1.0,1.0,,,5.0,
190,119,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,45.0,6,False,,595.0,3030235,35.0,,,2018-02-06 13:31:29,,2.0,1.0,1.0,,,5.0,
191,119,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,2,45.0,6,False,,596.0,3030236,36.0,,,2018-02-06 13:31:50,,2.0,1.0,1.0,,,5.0,
192,120,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,3,False,,579.0,3030204,4.0,,,2018-02-06 13:23:55,,1.0,3.0,1.0,,,5.0,
193,120,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,3,False,,580.0,3030225,25.0,,,2018-02-06 13:24:10,,1.0,3.0,1.0,,,5.0,
194,120,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,3,False,,581.0,3030226,26.0,,,2018-02-06 13:24:28,,1.0,3.0,1.0,,,5.0,
195,121,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,8,False,,601.0,3030210,10.0,,,2018-02-06 13:36:01,,1.0,1.0,1.0,,,5.0,
196,121,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,8,False,,602.0,3030241,41.0,,,2018-02-06 13:36:16,,1.0,1.0,1.0,,,5.0,
197,121,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,8,False,,603.0,3030242,42.0,,,2018-02-06 13:36:30,,1.0,1.0,1.0,,,5.0,
198,121,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,8,False,,604.0,3030211,11.0,,,2018-02-06 13:36:50,,2.0,1.0,1.0,,,5.0,
199,121,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,8,False,,605.0,3030243,43.0,,,2018-02-06 13:37:09,,2.0,1.0,1.0,,,5.0,
200,121,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,3,,8,False,,606.0,3030244,44.0,,,2018-02-06 13:37:27,,2.0,1.0,1.0,,,5.0,
201,122,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,4,,7,False,,598.0,3030209,9.0,,,2018-02-06 13:34:33,,1.0,3.0,1.0,,,5.0,
202,122,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,4,,7,False,,599.0,3030239,39.0,,,2018-02-06 13:34:50,,1.0,3.0,1.0,,,5.0,
203,122,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,4,,7,False,,600.0,3030240,40.0,,,2018-02-06 13:35:03,,1.0,3.0,1.0,,,5.0,
204,123,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,4,,4,False,,582.0,3030205,5.0,,,2018-02-06 13:25:12,,1.0,1.0,1.0,,,5.0,
205,123,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,4,,4,False,,583.0,3030227,27.0,,,2018-02-06 13:25:26,,1.0,1.0,1.0,,,5.0,
206,123,30302,38.582987,-77.767823,US 17,RT 28,50.73.234.84,5,6,True,4,,4,False,,584.0,3030228,28.0,,,2018-02-06 13:25:41,,1.0,1.0,1.0,,,0.0,
207,124,30320,38.585983,-77.760934,Rt 28,Station Dr. (853),50.73.234.81,5,6,True,1,,4,False,,305.0,3032004,4.0,,,2017-04-25 11:34:48,,1.0,1.0,1.0,,,0.0,
208,125,30320,38.585983,-77.760934,Rt 28,Station Dr. (853),50.73.234.81,5,6,True,2,,3,False,,306.0,3032003,3.0,,,2017-04-25 11:50:21,,1.0,1.0,1.0,,,0.0,
209,126,30320,38.585983,-77.760934,Rt 28,Station Dr. (853),50.73.234.81,5,6,True,3,,5,False,,307.0,3032005,5.0,,,2017-04-25 11:51:15,,1.0,3.0,1.0,,,0.0,
210,127,30320,38.585983,-77.760934,Rt 28,Station Dr. (853),50.73.234.81,5,6,True,3,,2,False,,308.0,3032002,2.0,,,2017-04-25 11:52:16,,1.0,1.0,1.0,,,0.0,
211,128,30320,38.585983,-77.760934,Rt 28,Station Dr. (853),50.73.234.81,5,6,True,4,,1,False,,309.0,3032001,1.0,,,2017-04-25 11:52:57,,1.0,3.0,1.0,,,0.0,
212,129,30320,38.585983,-77.760934,Rt 28,Station Dr. (853),50.73.234.81,5,6,True,4,,6,False,,310.0,3032006,6.0,,,2017-04-25 11:53:37,,1.0,1.0,1.0,,,0.0,
213,141,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,4,,1,False,,319.0,602901,1.0,,,2017-09-18 10:49:17,,1.0,3.0,1.0,,,5.0,
214,141,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,4,,1,False,,325.0,602902,2.0,,,2017-09-18 11:57:20,,2.0,3.0,1.0,,,5.0,
215,143,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,3,,2,False,,321.0,602903,3.0,,,2017-09-18 10:53:33,,1.0,1.0,1.0,,,5.0,
216,143,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,3,,2,False,,327.0,602904,4.0,,,2017-09-18 11:59:11,,2.0,1.0,1.0,,,5.0,
217,143,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,3,,2,False,,328.0,602905,5.0,,,2017-09-18 11:59:31,,3.0,1.0,1.0,,,5.0,
218,146,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,1,,3,False,,324.0,602906,6.0,,,2017-09-18 11:06:37,,1.0,5.0,1.0,,,5.0,
219,147,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,2,,4,False,,329.0,602907,7.0,,,2017-09-18 12:01:30,,1.0,5.0,1.0,,,5.0,
220,148,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,3,,5,False,,330.0,602908,8.0,,,2017-09-18 12:03:17,,1.0,3.0,1.0,,,5.0,
221,150,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,4,,6,False,,333.0,602909,9.0,,,2017-09-18 12:06:48,,1.0,1.0,1.0,,,5.0,
222,150,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,4,,6,False,,334.0,602910,10.0,,,2017-09-18 12:07:48,,2.0,1.0,1.0,,,5.0,
223,150,6029,37.15795833,-80.41854167,Franklin St.,Farmview Rd.,172.24.107.11,1,8,True,4,,6,False,,335.0,602911,11.0,,,2017-09-18 12:08:06,,3.0,1.0,1.0,,,5.0,
224,151,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,1,,5,False,,336.0,216904,4.0,,,2017-09-21 18:11:56,,1.0,3.0,1.0,,,3.0,
225,151,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,1,,5,False,,337.0,216902,2.0,,,2017-09-21 18:11:59,,2.0,3.0,1.0,,,3.0,
226,152,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,1,45.0,2,False,,338.0,216915,15.0,330.0,,2017-09-21 18:13:08,,1.0,4.0,1.0,0.0,,3.0,5.0
227,152,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,1,45.0,2,False,,339.0,216913,13.0,330.0,,2017-09-21 18:13:08,,2.0,1.0,1.0,0.0,,3.0,5.0
228,152,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,1,45.0,2,False,,340.0,216911,11.0,330.0,,2017-09-21 18:13:09,,1.0,1.0,1.0,0.0,,3.0,5.0
229,153,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,3,,4,False,,341.0,216907,7.0,,,2017-09-21 18:15:01,,1.0,3.0,1.0,,,3.0,
230,153,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,3,,4,False,,342.0,216906,6.0,,,2017-09-21 18:15:02,,1.0,5.0,1.0,,,3.0,
231,153,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,3,,4,False,,343.0,216905,5.0,,,2017-09-21 18:15:02,,1.0,2.0,1.0,,,3.0,
232,154,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,2,,1,False,,344.0,216901,1.0,,,2017-09-21 18:16:04,,1.0,3.0,1.0,,,3.0,
233,155,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,2,45.0,6,False,,345.0,216916,16.0,330.0,,2017-09-21 18:16:35,,1.0,1.0,1.0,0.0,,3.0,5.0
234,155,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,2,45.0,6,False,,346.0,216914,14.0,330.0,,2017-09-21 18:16:36,,2.0,1.0,1.0,0.0,,3.0,5.0
235,155,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,2,45.0,6,False,,347.0,216912,12.0,330.0,,2017-09-21 18:16:36,,3.0,1.0,1.0,0.0,,3.0,5.0
236,156,2169,38.125932,-78.442592,US 29 (Seminole Trl.),Town Center Dr.,50.232.117.230,5,6,True,4,,3,False,,348.0,216903,3.0,,,2017-09-21 18:17:48,,1.0,5.0,1.0,,,3.0,
237,169,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,3,,8,False,,376.0,214605,5.0,,,2017-10-17 20:38:12,,1.0,4.0,1.0,,,3.0,
238,170,2146,38.091944,-78.468089,US 29 (Seminole Trl.),Gander Dr.,50.232.117.195,5,6,True,4,,7,False,,375.0,214608,8.0,,,2017-10-17 20:37:47,,1.0,3.0,1.0,,,3.0,
239,172,2111,38.076581,-78.478462,US 29 (Seminole Trl.),29th Place Ct./Fashion Sq. Dr.,50.232.117.159,5,6,True,2,,1,False,,384.0,211101,1.0,,,2017-10-18 12:48:44,,1.0,3.0,1.0,,,3.0,
